,ID,N_VICTIMAS,FECHA,HH,TIPO_DE_CALLE,COMUNA,LATITUD,LONGITUD,VICTIMA,ACUSADO,AFECTADO_1,AFECTADO_2,FRANJA_HORA,GRAVEDAD
6190,LC-2019-0415257,1,2019-07-04,,,7,-34.62892,-58.470438,CICLISTA,,CICLISTA,,17.0,
6191,LC-2019-0415846,2,2019-07-04,,,13,-34.570239,-58.448228,CICLISTA,,CICLISTA,,22.0,
6192,LC-2019-0413301,1,2019-07-04,,,15,-34.592091,-58.476035,MOTO,,MOTO,,1.0,
6193,LC-2019-0413308,1,2019-07-04,,,7,-34.630705,-58.469639,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,1.0,
6194,LC-2019-0413545,1,2019-07-04,,,3,-34.600086,-58.402435,PEATON,,PEATON,,7.0,
6195,LC-2019-0413622,1,2019-07-04,,,1,-34.619722,-58.377276,MOTO,,MOTO,,6.0,
6196,LC-2019-0413857,1,2019-07-04,,,14,-34.582006,-58.40166,MOTO,,MOTO,,8.0,
6197,LC-2019-0414197,1,2019-07-04,,,1,-34.584277,-58.375532,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,8.0,
6198,LC-2019-0414277,1,2019-07-04,,,12,-34.574854,-58.487674,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,12.0,
6199,LC-2019-0414348,2,2019-07-04,,,12,-34.55885,-58.489828,MOTO,,MOTO,,12.0,
6200,LC-2019-0414493,1,2019-07-04,,,12,-34.554403,-58.473942,MOTO,,MOTO,,13.0,
6201,LC-2019-0414535,1,2019-07-04,,,1,-34.596588,-58.385648,MOTO,,MOTO,,10.0,
6202,LC-2019-0414557,1,2019-07-04,,,1,-34.626937,-58.382237,MOTO,,MOTO,,10.0,
6203,LC-2019-0414622,1,2019-07-04,,,1,-34.607375,-58.370923,MOTO,,MOTO,,12.0,
6204,LC-2019-0414672,1,2019-07-04,,,10,-34.628172,-58.491335,AUTO,,AUTO,,13.0,
6205,LC-2019-0414721,2,2019-07-04,,,13,-34.54036,-58.46527,MOTO,,MOTO,,12.0,
6206,LC-2019-0414784,4,2019-07-04,,,15,-34.590822,-58.48744,MOTO,,MOTO,,13.0,
6207,LC-2019-0414788,1,2019-07-04,,,14,-34.576419,-58.40631,MOTO,,MOTO,,12.0,
6208,LC-2019-0414794,1,2019-07-04,,,1,-34.621377,-58.389236,MOTO,,MOTO,,14.0,
6209,LC-2019-0414858,1,2019-07-04,,,10,-34.614109,-58.506168,MOTO,,MOTO,,13.0,
6210,LC-2019-0414865,1,2019-07-04,,,11,-34.606914,-58.485157,PEATON,,PEATON,,14.0,
6211,LC-2019-0414882,1,2019-07-04,,,14,-34.570823,-58.424079,CAMIONETA,,CAMIONETA,,14.0,
6212,LC-2019-0414972,1,2019-07-04,,,2,-34.584756,-58.391726,CAMIONETA,,CAMIONETA,,14.0,
6213,LC-2019-0414992,1,2019-07-04,,,8,-34.684648,-58.463904,MOTO,,MOTO,,15.0,
6214,LC-2019-0415021,1,2019-07-04,,,13,-34.576128,-58.444731,MOTO,,MOTO,,15.0,
6215,LC-2019-0415177,1,2019-07-04,,,5,-34.607498,-58.429226,MOTO,,MOTO,,16.0,
6216,LC-2019-0415210,1,2019-07-04,,,4,-34.652987,-58.408606,MOTO,,MOTO,,16.0,
6217,LC-2019-0415268,2,2019-07-04,,,6,-34.617778,-58.435286,AUTO,,AUTO,,15.0,
6218,LC-2019-0415322,1,2019-07-04,,,1,-34.596688,-58.381425,AUTO,,AUTO,,15.0,
6219,LC-2019-0415368,1,2019-07-04,,,9,-34.654941,-58.506214,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,17.0,
6220,LC-2019-0415392,1,2019-07-04,,,7,-34.638767,-58.427955,AUTO,,AUTO,,18.0,
6221,LC-2019-0415404,1,2019-07-04,,,5,-34.603597,-58.416751,AUTO,,AUTO,,18.0,
6222,LC-2019-0415433,1,2019-07-04,,,15,-34.590249,-58.436177,AUTO,,AUTO,,17.0,
6223,LC-2019-0415460,1,2019-07-04,,,10,-34.632927,-58.502998,MOTO,,MOTO,,18.0,
6224,LC-2019-0415583,1,2019-07-04,,,9,-34.645879,-58.52933,MOTO,,MOTO,,19.0,
6225,LC-2019-0415623,1,2019-07-04,,,12,-34.555177,-58.486474,MOTO,,MOTO,,19.0,
6226,LC-2019-0415659,2,2019-07-04,,,9,-34.672962,-58.499739,PEATON,,PEATON,,19.0,
6227,LC-2019-0415673,1,2019-07-04,,,7,-34.631481,-58.425756,AUTO,,AUTO,,21.0,
6228,LC-2019-0415688,1,2019-07-04,,,10,-34.634598,-58.508385,AUTO,,AUTO,,20.0,
6229,LC-2019-0415690,2,2019-07-04,,,3,-34.627041,-58.391193,AUTO,,AUTO,,20.0,
6230,LC-2019-0415707,2,2019-07-04,,,1,-34.604204,-58.370363,PEATON,,PEATON,,17.0,
6231,LC-2019-0415845,1,2019-07-04,,,7,-34.626174,-58.459008,MOTO,,MOTO,,22.0,
6232,LC-2019-0415891,1,2019-07-04,,,3,-34.616495,-58.408235,AUTO,,AUTO,,23.0,
6233,LC-2019-0420004,1,2019-07-04,,,4,-34.651203,-58.389008,,,,,18.0,
6234,LC-2019-0427580,1,2019-07-04,,,12,-34.58151,-58.512476,,,,,21.0,
6235,LC-2019-0436634,1,2019-07-04,,,10,-34.637985,-58.48093,,,,,0.0,
6236,LC-2019-0439018,1,2019-07-04,,,12,-34.583752,-58.490146,MOTO,,MOTO,,6.0,
6237,LC-2019-0442069,1,2019-07-04,,,4,-34.637823,-58.39007,,,,,4.0,
6238,LC-2019-0412337,1,2019-07-05,,,14,-34.585307,-58.420961,MOTO,,MOTO,,14.0,
6239,LC-2019-0415913,1,2019-07-05,,,4,-34.643479,-58.404813,MOTO,,MOTO,,1.0,
6240,LC-2019-0416178,1,2019-07-05,,,15,-34.585134,-58.462057,MOTO,,MOTO,,8.0,
6241,LC-2019-0416366,2,2019-07-05,,,6,-34.608879,-58.439337,MOTO,,MOTO,,10.0,
6242,LC-2019-0416393,3,2019-07-05,,,15,-34.60733,-58.445602,,,,,9.0,
6243,LC-2019-0416484,1,2019-07-05,,,10,-34.625852,-58.524936,,,,,10.0,
6244,LC-2019-0416585,1,2019-07-05,,,13,-34.565702,-58.46049,CAMIONETA,,CAMIONETA,,9.0,
6245,LC-2019-0416609,1,2019-07-05,,,3,-34.619812,-58.403212,CAMIONETA,,CAMIONETA,,10.0,
6246,LC-2019-0416689,1,2019-07-05,,,3,-34.619994,-58.403045,MOTO,,MOTO,,10.0,
6247,LC-2019-0416737,1,2019-07-05,,,12,-34.54839,-58.495877,MOTO,,MOTO,,9.0,
6248,LC-2019-0416842,1,2019-07-05,,,11,-34.593828,-58.512262,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,12.0,
6249,LC-2019-0416879,1,2019-07-05,,,15,-34.601113,-58.472209,MOTO,,MOTO,,11.0,
6250,LC-2019-0416922,1,2019-07-05,,,13,-34.573222,-58.459535,AUTO,,AUTO,,11.0,
6251,LC-2019-0416964,1,2019-07-05,,,No Especificada,,,MOTO,,MOTO,,12.0,
6252,LC-2019-0417156,2,2019-07-05,,,1,-34.611087,-58.386161,,,,,13.0,
6253,LC-2019-0417183,1,2019-07-05,,,12,-34.551915,-58.498674,,,,,13.0,
6254,LC-2019-0417239,1,2019-07-05,,,6,-34.602782,-58.433406,MOTO,,MOTO,,13.0,
6255,LC-2019-0417356,1,2019-07-05,,,14,-34.571168,-58.423249,AUTO,,AUTO,,16.0,
6256,LC-2019-0417444,1,2019-07-05,,,4,-34.647397,-58.389209,MOTO,,MOTO,,15.0,
6257,LC-2019-0417478,1,2019-07-05,,,8,-34.684771,-58.44433,,,,,14.0,
6258,LC-2019-0417513,1,2019-07-05,,,4,-34.636497,-58.402122,TRANSPORTE PUBLICO,,TRANSPORTE PUBLICO,,15.0,
6259,LC-2019-0417600,1,2019-07-05,,,9,-34.654759,-58.501986,MOTO,,MOTO,,14.0,
6260,LC-2019-0417684,2,2019-07-05,,,11,-34.599562,-58.510742,MOTO,,MOTO,,13.0,
6261,LC-2019-0417701,1,2019-07-05,,,5,-34.604831,-58.415865,,,,,17.0,
6262,LC-2019-0417703,1,2019-07-05,,,13,-34.570294,-58.465839,MOTO,,MOTO,,15.0,
6263,LC-2019-0417733,1,2019-07-05,,,13,-34.549088,-58.468255,AUTO,,AUTO,,18.0,
6264,LC-2019-0417818,1,2019-07-05,,,12,-34.579822,-58.513677,,,,,10.0,
6265,LC-2019-0417845,1,2019-07-05,,,15,-34.585182,-58.453967,MOTO,,MOTO,,17.0,
6266,LC-2019-0417895,2,2019-07-05,,,9,-34.635983,-58.524039,MOTO,,MOTO,,19.0,
6267,LC-2019-0417897,2,2019-07-05,,,11,-34.597008,-58.504873,,,,,12.0,
6268,LC-2019-0417952,1,2019-07-05,,,15,-34.595815,-58.495549,,,,,17.0,
6269,LC-2019-0418031,1,2019-07-05,,,15,-34.592646,-58.44865,,,,,17.0,
6270,LC-2019-0418095,2,2019-07-05,,,12,-34.552046,-58.500649,,,,,19.0,
6271,LC-2019-0418107,2,2019-07-05,,,15,-34.60088,-58.431158,,,,,20.0,
6272,LC-2019-0418125,1,2019-07-05,,,3,-34.628558,-58.399912,,,,,19.0,
6273,LC-2019-0418129,1,2019-07-05,,,6,-34.620022,-58.440143,,,,,19.0,
6274,LC-2019-0418166,1,2019-07-05,,,15,-34.588856,-58.438253,,,,,20.0,
6275,LC-2019-0418194,1,2019-07-05,,,No Especificada,,,,,,,18.0,
